0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66,66,66,66,0
0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,66,66,0,0,0,0,66,100,119,104,115,66,0
0,0,0,0,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,0
0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66,66,53,66,66,0
0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66,66,55,66,66,0
0,0,66,66,66,0,0,66,66,66,66,66,66,66,66,0,0,66,66,0,0,0,0,0,66,66,0,0,0,0,0,0
0,0,66,66,66,0,0,66,66,66,66,66,66,66,66,0,0,66,66,0,0,0,0,0,66,66,0,0,0,0,0,0
0,0,66,66,66,0,0,66,66,97,96,113,66,66,66,0,0,66,66,0,0,0,0,0,66,66,0,0,0,0,0,0
0,0,0,0,0,0,0,66,66,66,66,66,66,66,66,0,0,66,66,0,0,0,0,0,66,66,0,0,0,0,0,0
0,0,0,0,0,0,0,66,66,66,66,66,64,66,66,0,0,66,66,66,66,66,0,0,66,66,66,66,66,66,66,66
66,66,66,66,66,66,66,66,66,66,66,66,64,66,66,0,0,66,66,66,66,66,0,0,66,66,66,66,66,66,66,66
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
66,66,0,0,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0
0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,66,66
66,66,66,66,66,66,66,66,66,0,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,66,66,66,66,66,0
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,55,0,0,0,0,0,66,66,66,66,66,66,0,0,0,0,0,66,66,66,66,66,66,66,66,0,0
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
