65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,65,65,65
65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,65,65,65
65,65,65,65,0,11,11,11,0,0,16,0,0,1,1,1,0,0,6,6,0,0,21,21,21,0,0,65,65,65,65,65
65,65,65,0,0,11,0,0,11,0,16,0,1,0,0,0,0,6,0,0,0,21,0,0,0,21,0,0,65,65,65,65
65,65,65,0,0,11,0,0,11,0,16,0,0,1,1,0,0,6,0,0,0,21,0,0,0,21,0,0,65,65,65,65
65,65,65,0,0,11,0,0,11,0,16,0,0,0,0,1,0,6,0,0,0,21,0,0,0,21,0,0,65,65,65,65
54,54,0,0,0,11,11,11,0,0,16,0,1,1,1,0,0,0,6,6,0,0,21,21,21,0,0,0,0,0,0,0
54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0
0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
36,36,36,0,0,0,36,36,36,36,36,0,0,0,36,36,36,36,36,36,0,0,36,36,36,36,36,36,0,0,36,36
36,36,36,0,0,0,36,36,36,36,36,0,0,0,36,36,36,36,36,36,0,0,36,36,36,36,36,36,0,0,36,36
36,36,36,0,0,0,36,36,36,36,36,0,0,0,36,36,36,36,36,36,0,0,36,36,36,36,36,36,0,0,36,36
36,36,36,0,0,0,36,36,36,36,36,0,0,0,36,36,36,36,36,36,0,0,36,36,36,36,36,36,0,0,36,36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,32,0,0,0,0
0,0,36,36,36,36,36,0,0,0,36,36,36,36,36,0,0,0,0,36,36,36,36,36,0,0,36,36,36,36,36,36
0,53,36,36,36,36,36,0,0,0,36,36,36,36,36,0,0,0,0,36,36,36,36,36,0,0,36,36,36,36,36,36
0,55,36,36,36,36,36,0,0,0,36,36,36,36,36,0,0,0,0,36,36,36,36,36,0,0,36,36,36,36,36,36
0,0,36,36,36,36,36,0,0,0,36,36,36,36,36,0,0,0,0,36,36,36,36,36,0,0,36,36,36,36,36,36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
